customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,sessions_30d,campaign_clicks_30d
CUST01801,Discount Sensitive,24,1,371.61,1,0.0,10,1
CUST01802,At Risk,139,2,1118.66,0,0.0,3,0
CUST01803,Discount Sensitive,104,2,1100.86,0,0.0,1,0
CUST01804,Discount Sensitive,177,1,578.62,0,0.0,4,0
CUST01805,Dormant,37,1,433.16,0,0.0,0,1
CUST01806,Discount Sensitive,50,1,411.72,0,0.0,8,2
CUST01807,Loyal Customer,74,2,1672.74,0,0.5,3,1
CUST01808,Discount Sensitive,17,1,234.39,0,0.0,5,0
CUST01809,Loyal Customer,45,2,2554.61,0,0.5,2,1
CUST01810,Dormant,28,1,381.71,0,0.0,8,2
CUST01811,Champion,69,4,3016.58,1,0.0,7,2
CUST01812,Champion,25,3,2134.42,0,0.0,16,0
CUST01813,Champion,22,3,2171.56,1,0.333,5,3
CUST01814,Dormant,43,1,579.84,1,0.0,6,0
CUST01815,Loyal Customer,4,1,762.94,0,0.0,4,0
CUST01816,At Risk,189,0,0.0,0,0.0,2,0
CUST01817,At Risk,147,1,429.19,0,0.0,6,0
CUST01818,At Risk,168,1,403.61,0,0.0,1,0
CUST01819,High Value Unhappy,82,2,1750.57,1,0.5,2,0
CUST01820,Champion,6,3,2242.0,0,0.0,7,0
CUST01821,Loyal Customer,41,3,2654.29,0,0.0,2,0
CUST01822,High Value Unhappy,50,2,2116.75,1,0.0,1,0
CUST01823,Loyal Customer,32,1,1142.69,0,0.0,6,0
CUST01824,At Risk,201,0,0.0,0,0.0,4,1
CUST01825,Loyal Customer,16,1,561.93,1,0.0,14,1
CUST01826,Loyal Customer,57,3,1929.3,0,0.0,0,0
CUST01827,Champion,5,2,1217.56,0,0.0,8,0
CUST01828,Loyal Customer,122,3,1876.83,0,0.0,5,3
CUST01829,Loyal Customer,101,3,2668.19,0,0.0,4,0
CUST01830,Discount Sensitive,27,1,258.18,1,0.0,2,0
CUST01831,Loyal Customer,11,1,448.22,1,0.0,13,0
CUST01832,Loyal Customer,95,3,2313.58,0,0.0,3,0
CUST01833,Loyal Customer,27,4,2563.66,0,0.0,1,3
CUST01834,Loyal Customer,2,1,715.74,0,0.0,5,2
CUST01835,At Risk,132,1,710.25,0,0.0,15,2
CUST01836,Loyal Customer,125,2,1392.01,0,0.0,12,1
CUST01837,Discount Sensitive,76,1,441.28,0,0.0,5,0
CUST01838,Loyal Customer,64,2,775.96,0,0.0,7,0
CUST01839,Champion,0,3,1378.5,0,0.0,15,3
CUST01840,Discount Sensitive,101,1,333.12,0,0.0,5,0
CUST01841,Champion,14,4,2919.05,0,0.0,17,0
CUST01842,At Risk,161,1,1332.91,0,0.0,0,1
CUST01843,Loyal Customer,25,1,2211.51,0,0.0,8,0
CUST01844,Loyal Customer,125,2,1933.86,0,0.0,8,0
CUST01845,At Risk,164,1,545.67,0,0.0,3,0
CUST01846,Dormant,76,1,537.7,0,0.0,5,0
CUST01847,Loyal Customer,16,1,1293.93,0,0.0,2,0
CUST01848,Champion,1,2,2164.85,0,0.0,10,0
CUST01849,Discount Sensitive,34,1,385.85,0,0.0,3,0
CUST01850,Dormant,28,1,510.71,0,0.0,5,0
CUST01851,At Risk,355,0,0.0,0,0.0,2,1
CUST01852,Dormant,48,1,572.93,1,0.0,2,3
CUST01853,Discount Sensitive,153,1,430.99,0,0.0,0,0
CUST01854,Discount Sensitive,150,2,1301.87,0,0.0,5,0
CUST01855,High Value Unhappy,72,2,2034.53,1,0.0,11,2
CUST01856,At Risk,211,0,0.0,0,0.0,0,0
CUST01857,Discount Sensitive,74,1,257.75,0,0.0,1,0
CUST01858,Loyal Customer,20,1,522.62,1,0.0,9,1
CUST01859,Champion,15,2,1262.4,0,0.0,12,5
CUST01860,Loyal Customer,1,2,914.93,2,0.5,9,0
CUST01861,Loyal Customer,1,2,2185.49,0,0.0,4,2
CUST01862,Loyal Customer,9,3,3486.8,0,0.0,4,1
CUST01863,At Risk,188,0,0.0,0,0.0,4,0
CUST01864,At Risk,221,0,0.0,0,0.0,3,0
CUST01865,Loyal Customer,60,2,1418.31,1,0.0,4,1
CUST01866,Dormant,70,1,510.52,1,0.0,16,0
CUST01867,Loyal Customer,11,1,663.94,0,0.0,2,0
CUST01868,Loyal Customer,80,2,1267.91,0,0.0,4,1
CUST01869,Loyal Customer,52,3,1551.23,0,0.0,13,0
CUST01870,Loyal Customer,91,2,1401.02,0,0.0,9,1
CUST01871,Dormant,100,1,1448.69,0,0.0,1,0
CUST01872,Loyal Customer,41,1,817.34,1,0.0,4,0
CUST01873,Champion,9,2,1277.58,0,0.0,5,1
CUST01874,Dormant,31,1,663.19,0,0.0,1,0
CUST01875,Discount Sensitive,74,1,296.55,0,0.0,0,0
CUST01876,At Risk,143,1,1038.71,0,0.0,1,0
CUST01877,High Value Unhappy,45,2,2170.97,1,0.5,1,0
CUST01878,Discount Sensitive,22,1,314.15,0,0.0,4,0
CUST01879,Loyal Customer,24,1,709.74,1,1.0,5,2
CUST01880,At Risk,231,0,0.0,0,0.0,3,0
CUST01881,Loyal Customer,8,2,1058.59,1,0.0,0,0
CUST01882,At Risk,219,0,0.0,0,0.0,0,0
CUST01883,Loyal Customer,5,2,1461.71,1,0.5,2,0
CUST01884,At Risk,234,0,0.0,0,0.0,2,0
CUST01885,Champion,6,3,2419.99,0,0.0,9,2
CUST01886,Dormant,78,1,309.36,0,0.0,6,0
CUST01887,Discount Sensitive,126,2,358.26,0,0.0,1,1
CUST01888,Loyal Customer,27,3,626.1,0,0.0,3,1
CUST01889,Loyal Customer,71,2,1553.42,0,0.0,5,0
CUST01890,At Risk,226,0,0.0,0,0.0,1,3
CUST01891,At Risk,217,0,0.0,0,0.0,0,0
CUST01892,Discount Sensitive,39,1,547.55,0,0.0,5,1
CUST01893,Loyal Customer,50,1,1501.3,0,0.0,2,1
CUST01894,At Risk,195,0,0.0,0,0.0,2,2
CUST01895,At Risk,329,0,0.0,0,0.0,7,3
CUST01896,Discount Sensitive,70,1,177.86,0,0.0,10,2
CUST01897,Loyal Customer,28,2,1482.82,0,0.0,7,0
CUST01898,At Risk,218,0,0.0,0,0.0,1,0
CUST01899,Loyal Customer,53,2,1576.16,1,0.0,2,0
CUST01900,Champion,75,3,1920.74,0,0.0,9,2
CUST01901,At Risk,163,1,736.42,0,0.0,6,2
CUST01902,Discount Sensitive,53,2,549.93,0,0.0,1,0
CUST01903,Champion,20,2,1434.04,0,0.0,8,0
CUST01904,High Value Unhappy,39,3,2969.43,1,0.333,4,0
CUST01905,Champion,2,3,2083.64,1,0.0,6,3
CUST01906,Discount Sensitive,81,1,555.37,0,0.0,3,0
CUST01907,Loyal Customer,32,2,1249.44,0,0.0,3,1
CUST01908,At Risk,216,0,0.0,0,0.0,1,0
CUST01909,Loyal Customer,37,1,825.7,0,0.0,13,0
CUST01910,At Risk,130,1,554.5,0,0.0,1,0
CUST01911,High Value Unhappy,40,3,2463.55,1,0.0,4,0
CUST01912,Loyal Customer,43,2,1106.5,0,0.0,13,0
CUST01913,Discount Sensitive,78,1,422.52,0,0.0,2,0
CUST01914,Loyal Customer,83,2,2531.95,0,0.0,7,0
CUST01915,At Risk,273,0,0.0,0,0.0,1,0
CUST01916,Loyal Customer,10,2,934.02,0,0.0,3,1
CUST01917,At Risk,196,0,0.0,0,0.0,2,0
CUST01918,At Risk,170,1,1508.27,0,0.0,1,1
CUST01919,Discount Sensitive,40,1,328.12,0,0.0,10,0
CUST01920,At Risk,215,0,0.0,0,0.0,1,0
CUST01921,Dormant,75,1,1096.7,0,0.0,9,0
CUST01922,Loyal Customer,30,1,1747.45,0,0.0,10,1
CUST01923,At Risk,146,1,493.47,0,0.0,9,2
CUST01924,Dormant,61,1,371.86,0,0.0,13,0
CUST01925,Loyal Customer,12,1,448.97,0,0.0,12,2
CUST01926,At Risk,130,1,449.37,0,0.0,5,0
CUST01927,Discount Sensitive,163,1,1254.25,0,0.0,1,1
CUST01928,Loyal Customer,6,1,462.37,0,0.0,14,3
CUST01929,At Risk,163,1,412.99,0,0.0,5,0
CUST01930,Loyal Customer,19,2,1131.91,0,0.0,2,0
CUST01931,Loyal Customer,10,2,975.78,0,0.0,11,0
CUST01932,Loyal Customer,12,1,1359.13,0,0.0,11,2
CUST01933,Dormant,39,1,457.58,0,0.0,6,2
CUST01934,Dormant,33,1,585.58,0,0.0,8,0
CUST01935,Dormant,52,1,308.98,0,0.0,8,1
CUST01936,Dormant,34,1,300.34,0,0.0,8,2
CUST01937,Dormant,120,1,383.33,0,0.0,3,0
CUST01938,Loyal Customer,45,3,1299.72,0,0.333,4,0
CUST01939,Champion,34,4,3249.84,0,0.0,13,0
CUST01940,Champion,8,2,1355.74,0,0.0,12,1
CUST01941,Champion,47,4,2815.2,1,0.25,11,0
CUST01942,At Risk,249,0,0.0,0,0.0,4,2
CUST01943,Champion,52,3,3506.41,0,0.0,10,0
CUST01944,Loyal Customer,13,1,451.76,0,0.0,6,0
CUST01945,Dormant,118,1,554.68,0,0.0,0,0
CUST01946,Dormant,118,1,590.95,0,0.0,4,2
CUST01947,Dormant,123,2,806.74,0,0.0,6,1
CUST01948,Discount Sensitive,170,1,802.25,0,0.0,3,0
CUST01949,At Risk,136,1,1097.78,0,0.0,9,0
CUST01950,Discount Sensitive,136,1,670.55,0,0.0,2,0
CUST01951,Discount Sensitive,125,1,599.47,0,0.0,2,0
CUST01952,At Risk,313,0,0.0,0,0.0,3,0
CUST01953,Discount Sensitive,176,1,886.28,0,0.0,0,0
CUST01954,Loyal Customer,50,2,1200.01,0,0.0,2,0
CUST01955,Champion,25,4,1750.78,1,0.0,11,4
CUST01956,Dormant,78,1,301.98,0,0.0,5,1
CUST01957,At Risk,210,0,0.0,0,0.0,3,0
CUST01958,Discount Sensitive,113,1,436.01,0,0.0,5,0
CUST01959,Loyal Customer,9,1,676.52,0,0.0,4,0
CUST01960,Loyal Customer,25,1,1173.93,0,0.0,4,0
CUST01961,Loyal Customer,79,1,1265.7,0,0.0,1,1
CUST01962,Loyal Customer,142,2,1458.09,0,0.0,2,0
CUST01963,Dormant,113,1,827.54,0,0.0,6,0
CUST01964,Loyal Customer,15,1,848.15,0,0.0,4,0
CUST01965,At Risk,196,0,0.0,0,0.0,3,1
CUST01966,Dormant,49,1,990.76,0,0.0,9,0
CUST01967,Loyal Customer,28,2,874.98,1,0.0,12,0
CUST01968,Loyal Customer,59,1,1323.58,1,1.0,2,1
CUST01969,Loyal Customer,80,2,1641.0,1,0.0,3,0
CUST01970,Loyal Customer,84,2,1351.58,0,0.0,14,2
CUST01971,Champion,10,2,2559.4,1,0.5,12,1
CUST01972,Champion,4,5,2355.5,0,0.2,15,0
CUST01973,Dormant,89,1,1195.4,0,0.0,18,2
CUST01974,Dormant,54,1,535.27,1,0.0,9,0
CUST01975,Dormant,57,1,970.02,0,0.0,9,0
CUST01976,High Value Unhappy,100,4,3483.16,1,0.25,15,1
CUST01977,High Value Unhappy,68,2,1844.12,1,0.0,8,0
CUST01978,Discount Sensitive,156,1,549.68,0,0.0,2,1
CUST01979,Dormant,61,1,669.46,0,0.0,13,0
CUST01980,Champion,1,2,1535.81,0,0.0,10,2
CUST01981,Loyal Customer,84,1,1480.4,0,0.0,13,2
CUST01982,Loyal Customer,36,2,1678.1,1,0.0,5,0
CUST01983,Dormant,67,1,247.47,0,0.0,13,1
CUST01984,Champion,21,6,3972.7,2,0.0,8,2
CUST01985,Loyal Customer,75,1,1983.49,0,0.0,12,0
CUST01986,Champion,5,3,2851.97,0,0.333,17,1
CUST01987,Discount Sensitive,127,1,299.78,0,0.0,4,0
CUST01988,Dormant,52,1,824.71,0,0.0,2,0
CUST01989,Dormant,70,1,402.97,0,0.0,0,0
CUST01990,Champion,59,4,3877.77,0,0.0,11,1
CUST01991,Loyal Customer,65,2,1375.81,1,0.5,8,0
CUST01992,Loyal Customer,50,1,1412.07,0,0.0,7,1
CUST01993,High Value Unhappy,23,4,2199.04,1,0.0,0,0
CUST01994,Dormant,83,1,716.99,0,0.0,0,0
CUST01995,At Risk,144,1,680.4,0,0.0,2,0
CUST01996,At Risk,206,0,0.0,0,0.0,2,1
CUST01997,Loyal Customer,23,1,914.23,0,0.0,9,2
CUST01998,Champion,6,3,2894.07,1,0.0,13,0
CUST01999,Loyal Customer,70,2,762.25,0,0.0,4,1
CUST02000,Dormant,96,1,659.61,0,0.0,11,0
CUST02001,Loyal Customer,5,1,519.52,0,0.0,12,1
CUST02002,Champion,27,2,1975.52,0,0.0,7,2
CUST02003,Discount Sensitive,169,1,225.92,0,0.0,3,0
CUST02004,Loyal Customer,1,1,1164.15,0,0.0,6,1
CUST02005,Loyal Customer,7,2,660.44,0,0.0,6,2
CUST02006,Dormant,99,1,1872.67,0,0.0,2,0
CUST02007,At Risk,152,2,1436.89,0,0.0,5,1
CUST02008,At Risk,228,0,0.0,0,0.0,3,0
CUST02009,High Value Unhappy,31,2,2246.02,1,0.5,1,0
CUST02010,Loyal Customer,97,2,3814.95,0,0.0,6,3
CUST02011,At Risk,130,1,1055.41,0,0.0,2,0
CUST02012,Loyal Customer,4,1,397.31,1,0.0,7,0
CUST02013,Loyal Customer,19,1,496.68,0,0.0,7,1
CUST02014,Dormant,39,1,585.15,0,0.0,0,0
CUST02015,At Risk,212,0,0.0,0,0.0,4,0
CUST02016,Dormant,15,1,359.18,0,0.0,17,1
CUST02017,Discount Sensitive,77,1,260.56,0,0.0,12,2
CUST02018,Loyal Customer,46,1,873.21,1,0.0,17,1
CUST02019,Champion,55,3,1976.35,1,0.333,7,0
CUST02020,Loyal Customer,30,1,1155.61,0,0.0,8,0
CUST02021,Champion,9,4,3437.71,1,0.25,12,0
CUST02022,Discount Sensitive,44,1,329.75,1,0.0,1,0
CUST02023,Loyal Customer,44,1,888.97,0,0.0,7,0
CUST02024,Champion,1,5,2985.73,0,0.0,17,3
CUST02025,Loyal Customer,44,3,2973.5,0,0.0,3,1
CUST02026,Loyal Customer,34,3,3035.74,0,0.0,2,1
CUST02027,Champion,12,2,2518.34,0,0.0,7,1
CUST02028,Dormant,127,1,701.75,0,0.0,3,0
CUST02029,Loyal Customer,80,2,1154.39,1,0.0,0,2
CUST02030,Champion,7,3,1750.15,0,0.0,18,2
CUST02031,Discount Sensitive,167,2,734.56,0,0.0,2,0
CUST02032,At Risk,342,0,0.0,0,0.0,2,0
CUST02033,Dormant,112,1,450.77,0,0.0,9,1
CUST02034,Loyal Customer,13,1,568.26,0,0.0,9,0
CUST02035,Loyal Customer,93,3,2201.39,0,0.0,0,1
CUST02036,Loyal Customer,38,2,1639.42,0,0.0,6,0
CUST02037,Loyal Customer,1,1,405.47,1,1.0,3,1
CUST02038,At Risk,262,0,0.0,0,0.0,3,1
CUST02039,Discount Sensitive,160,2,1167.28,0,0.0,0,0
CUST02040,Loyal Customer,1,1,686.12,0,0.0,14,2
CUST02041,Champion,15,2,3415.75,1,0.5,7,1
CUST02042,Champion,68,4,2102.49,1,0.0,6,1
CUST02043,Loyal Customer,10,1,429.28,0,0.0,6,1
CUST02044,Champion,0,2,2285.22,0,0.0,14,0
CUST02045,Discount Sensitive,92,1,626.4,0,0.0,5,3
CUST02046,At Risk,282,0,0.0,0,0.0,6,2
CUST02047,Loyal Customer,61,5,4826.18,0,0.0,1,0
CUST02048,At Risk,187,0,0.0,0,0.0,0,0
CUST02049,Champion,81,3,2043.23,0,0.0,6,1
CUST02050,Loyal Customer,15,2,985.3,1,0.0,4,2
CUST02051,High Value Unhappy,85,2,2426.54,1,0.0,0,0
CUST02052,Loyal Customer,55,2,2935.75,0,0.0,2,0
CUST02053,Loyal Customer,61,2,1075.67,0,0.0,0,0
CUST02054,Loyal Customer,29,1,818.75,0,0.0,9,0
CUST02055,Loyal Customer,73,4,2614.46,0,0.0,1,0
CUST02056,At Risk,195,0,0.0,0,0.0,2,1
CUST02057,Loyal Customer,3,1,1572.37,0,0.0,10,0
CUST02058,Loyal Customer,12,1,1013.35,0,0.0,0,1
CUST02059,High Value Unhappy,53,3,2449.99,1,0.0,2,1
CUST02060,Loyal Customer,23,2,1331.01,2,0.5,4,0
CUST02061,Loyal Customer,102,4,2511.93,0,0.0,7,1
CUST02062,At Risk,161,1,1113.22,0,0.0,0,0
CUST02063,Champion,38,4,1973.49,1,0.25,7,1
CUST02064,High Value Unhappy,69,3,2866.45,1,0.333,2,0
CUST02065,Discount Sensitive,172,1,556.57,0,0.0,1,0
CUST02066,Discount Sensitive,48,1,656.93,1,0.0,9,2
CUST02067,Champion,55,3,5011.96,1,0.0,5,0
CUST02068,Champion,7,2,1629.56,0,0.0,11,4
CUST02069,At Risk,315,0,0.0,0,0.0,2,0
CUST02070,Dormant,80,1,557.51,1,0.0,11,2
CUST02071,Loyal Customer,17,1,887.16,0,0.0,12,0
CUST02072,Loyal Customer,35,7,4340.19,0,0.0,4,0
CUST02073,Dormant,34,1,462.53,0,0.0,0,0
CUST02074,Loyal Customer,36,1,1003.93,0,0.0,7,1
CUST02075,At Risk,271,0,0.0,0,0.0,0,0
CUST02076,At Risk,213,0,0.0,0,0.0,1,1
CUST02077,Loyal Customer,78,2,869.81,0,0.0,3,0
CUST02078,Loyal Customer,29,4,1815.21,0,0.0,3,2
CUST02079,High Value Unhappy,19,4,1749.94,1,0.25,1,0
CUST02080,At Risk,178,1,498.21,0,1.0,1,2
CUST02081,Discount Sensitive,166,2,1498.69,0,0.0,3,1
CUST02082,Dormant,124,1,701.0,0,0.0,1,0
CUST02083,Loyal Customer,28,2,1606.4,0,0.0,4,0
CUST02084,At Risk,165,1,481.85,0,0.0,2,1
CUST02085,Loyal Customer,3,1,682.7,0,0.0,1,0
CUST02086,Loyal Customer,40,2,1886.35,0,0.0,8,3
CUST02087,Loyal Customer,14,1,479.82,0,0.0,3,0
CUST02088,Loyal Customer,41,2,1254.96,1,0.0,1,0
CUST02089,Loyal Customer,20,1,542.75,0,0.0,1,0
CUST02090,Dormant,80,1,483.82,1,1.0,1,0
CUST02091,Loyal Customer,19,1,872.98,0,0.0,10,1
CUST02092,Discount Sensitive,174,1,776.3,0,0.0,2,0
CUST02093,Champion,11,2,1202.49,0,0.0,8,0
CUST02094,Dormant,96,2,1171.49,0,0.0,1,0
CUST02095,At Risk,163,1,812.55,0,0.0,0,1
CUST02096,Champion,5,2,1424.87,0,0.0,9,0
CUST02097,Dormant,59,1,286.55,0,0.0,5,0
CUST02098,At Risk,223,0,0.0,0,0.0,8,0
CUST02099,Discount Sensitive,107,1,1106.31,0,0.0,2,1
CUST02100,Dormant,23,1,407.63,0,0.0,13,0
CUST02101,Champion,18,5,3983.49,1,0.0,6,0
CUST02102,Loyal Customer,17,2,1151.43,0,0.0,19,1
CUST02103,Loyal Customer,44,2,1052.31,1,0.0,0,0
CUST02104,Loyal Customer,4,1,679.74,0,0.0,7,0
CUST02105,Loyal Customer,15,4,2058.2,0,0.25,1,0
CUST02106,Loyal Customer,46,2,1477.23,1,0.5,7,1
CUST02107,Loyal Customer,90,2,1460.48,0,0.0,8,1
CUST02108,Champion,9,3,2025.15,2,0.333,11,0
CUST02109,Champion,21,2,2251.49,0,0.0,7,3
CUST02110,Loyal Customer,26,2,1374.82,0,0.0,1,0
CUST02111,At Risk,184,0,0.0,0,0.0,0,0
CUST02112,At Risk,335,0,0.0,0,0.0,0,0
CUST02113,At Risk,194,0,0.0,0,0.0,1,0
CUST02114,Dormant,111,1,252.74,0,0.0,8,0
CUST02115,At Risk,277,0,0.0,0,0.0,0,0
CUST02116,At Risk,151,1,656.01,0,0.0,1,0
CUST02117,Dormant,92,1,1497.9,0,0.0,6,2
CUST02118,Discount Sensitive,93,1,1687.7,0,0.0,5,0
CUST02119,Champion,44,3,2881.38,1,0.0,8,0
CUST02120,Loyal Customer,41,4,2688.43,0,0.0,1,0
CUST02121,Dormant,23,1,467.21,0,0.0,6,0
CUST02122,At Risk,244,0,0.0,0,0.0,0,0
CUST02123,Dormant,108,1,448.88,0,0.0,0,1
CUST02124,Loyal Customer,40,2,995.22,0,0.0,15,4
CUST02125,Discount Sensitive,140,1,321.85,0,0.0,13,5
CUST02126,At Risk,206,0,0.0,0,0.0,1,0
CUST02127,At Risk,210,0,0.0,0,0.0,3,1
CUST02128,Loyal Customer,41,1,1406.44,0,0.0,11,0
CUST02129,Dormant,90,1,787.79,0,0.0,2,0
CUST02130,Loyal Customer,84,2,1106.1,1,0.0,4,0
CUST02131,Loyal Customer,93,3,1836.28,0,0.0,2,0
CUST02132,Loyal Customer,0,1,585.94,0,0.0,1,0
CUST02133,Champion,33,4,3704.23,0,0.0,11,1
CUST02134,At Risk,192,0,0.0,0,0.0,1,0
CUST02135,Discount Sensitive,66,1,1006.67,1,0.0,2,0
CUST02136,Loyal Customer,84,1,1483.04,0,0.0,4,0
CUST02137,Loyal Customer,47,2,1833.41,0,0.0,5,3
CUST02138,At Risk,194,0,0.0,0,0.0,2,0
CUST02139,Discount Sensitive,28,1,440.82,0,0.0,3,0
CUST02140,Dormant,30,1,624.38,0,0.0,15,0
CUST02141,Loyal Customer,77,2,2337.84,0,0.0,16,2
CUST02142,Loyal Customer,79,1,1330.95,0,0.0,1,0
CUST02143,Dormant,61,1,1023.26,0,0.0,14,2
CUST02144,At Risk,173,1,1131.2,0,0.0,0,0
CUST02145,Dormant,111,1,1591.08,0,0.0,2,0
CUST02146,Dormant,118,1,917.63,0,0.0,0,0
CUST02147,Discount Sensitive,124,1,365.94,0,0.0,1,0
CUST02148,At Risk,173,1,459.5,0,0.0,1,0
CUST02149,Loyal Customer,64,2,3065.53,0,0.0,8,1
CUST02150,At Risk,245,0,0.0,0,0.0,2,2
CUST02151,Champion,39,2,2018.88,1,0.0,9,1
CUST02152,Dormant,109,1,243.22,0,0.0,4,0
CUST02153,Loyal Customer,78,2,775.08,1,0.0,3,0
CUST02154,Loyal Customer,106,4,3939.57,0,0.0,10,2
CUST02155,At Risk,197,0,0.0,0,0.0,10,0
CUST02156,At Risk,214,0,0.0,0,0.0,0,2
CUST02157,Discount Sensitive,48,1,736.31,0,0.0,8,1
CUST02158,Loyal Customer,101,3,1429.2,0,0.0,3,2
CUST02159,Champion,9,3,1632.0,0,0.0,19,0
CUST02160,Loyal Customer,3,1,579.07,1,0.0,2,0
CUST02161,Discount Sensitive,153,1,470.02,0,0.0,1,0
CUST02162,Champion,12,6,3338.24,0,0.0,12,4
CUST02163,Loyal Customer,123,2,1297.52,0,0.5,1,0
CUST02164,Discount Sensitive,48,1,644.0,1,0.0,2,0
CUST02165,Loyal Customer,39,2,667.69,0,0.0,3,0
CUST02166,Loyal Customer,20,1,1010.89,1,0.0,1,0
CUST02167,Loyal Customer,43,2,1243.12,0,0.0,6,0
CUST02168,At Risk,165,1,1152.66,0,1.0,8,1
CUST02169,Loyal Customer,94,4,3065.81,0,0.0,9,1
CUST02170,Loyal Customer,138,2,1462.05,0,0.5,3,1
CUST02171,Dormant,120,1,1067.07,0,0.0,1,1
CUST02172,High Value Unhappy,17,3,2030.86,1,0.333,4,0
CUST02173,Champion,0,1,2057.25,1,0.0,9,1
CUST02174,Discount Sensitive,139,2,832.17,0,0.0,12,2
CUST02175,Champion,31,3,1684.69,0,0.0,6,1
CUST02176,Dormant,114,1,971.25,0,0.0,8,2
CUST02177,At Risk,197,0,0.0,0,0.0,1,0
CUST02178,Loyal Customer,36,2,1144.85,1,0.5,9,1
CUST02179,Loyal Customer,14,1,475.85,1,0.0,9,0
CUST02180,Dormant,122,1,606.51,0,0.0,7,1
CUST02181,Loyal Customer,11,1,908.67,0,0.0,5,0
CUST02182,Loyal Customer,71,2,1385.99,1,0.0,5,0
CUST02183,Loyal Customer,51,2,2206.5,0,0.0,2,1
CUST02184,Loyal Customer,110,2,1434.1,0,0.0,2,0
CUST02185,At Risk,210,0,0.0,0,0.0,1,1
CUST02186,Loyal Customer,122,2,1512.69,0,0.0,5,1
CUST02187,At Risk,217,0,0.0,0,0.0,1,1
CUST02188,Discount Sensitive,125,1,491.48,0,0.0,1,0
CUST02189,Loyal Customer,87,4,2813.78,0,0.0,6,0
CUST02190,Discount Sensitive,101,2,818.83,0,0.0,2,1
CUST02191,At Risk,158,1,445.44,0,0.0,4,0
CUST02192,Loyal Customer,9,1,911.64,0,0.0,10,2
CUST02193,Loyal Customer,18,1,395.16,0,0.0,10,0
CUST02194,Loyal Customer,67,2,4687.47,0,0.0,11,0
CUST02195,Loyal Customer,119,5,3072.43,0,0.0,3,1
CUST02196,At Risk,175,1,605.92,0,0.0,0,0
CUST02197,Dormant,21,1,362.15,0,0.0,9,0
CUST02198,Dormant,96,1,982.89,0,0.0,3,0
CUST02199,High Value Unhappy,96,3,2042.03,1,0.333,3,0
CUST02200,Champion,3,3,1089.4,0,0.0,5,0
CUST02201,At Risk,129,1,533.9,0,0.0,2,0
CUST02202,Loyal Customer,2,3,1483.73,0,0.0,2,1
CUST02203,Loyal Customer,52,2,973.8,0,0.0,3,2
CUST02204,At Risk,175,1,456.72,0,0.0,1,1
CUST02205,At Risk,236,0,0.0,0,0.0,3,0
CUST02206,At Risk,278,0,0.0,0,0.0,0,0
CUST02207,High Value Unhappy,29,5,3048.95,1,0.2,2,0
CUST02208,Dormant,123,1,1036.04,0,0.0,0,0
CUST02209,Loyal Customer,22,2,890.68,0,0.0,11,0
CUST02210,At Risk,154,1,1211.39,0,0.0,1,0
CUST02211,Loyal Customer,5,1,1286.02,0,0.0,6,2
CUST02212,Dormant,52,1,619.75,0,0.0,2,0
CUST02213,High Value Unhappy,43,3,1948.15,1,0.333,2,1
CUST02214,At Risk,213,0,0.0,0,0.0,3,1
CUST02215,Dormant,38,1,362.55,1,0.0,9,0
CUST02216,Discount Sensitive,90,1,1336.58,1,0.0,4,1
CUST02217,Dormant,42,1,586.15,0,0.0,12,2
CUST02218,Loyal Customer,26,3,2812.75,0,0.333,2,2
CUST02219,Dormant,39,1,484.4,0,0.0,4,1
CUST02220,Dormant,70,1,366.62,0,0.0,7,0
CUST02221,Dormant,34,1,682.97,0,0.0,1,1
CUST02222,Dormant,92,1,836.55,1,1.0,7,0
CUST02223,Loyal Customer,10,1,764.96,0,0.0,19,1
CUST02224,At Risk,197,0,0.0,0,0.0,0,3
CUST02225,At Risk,251,0,0.0,0,0.0,3,0
CUST02226,High Value Unhappy,49,4,1862.57,1,0.0,5,0
CUST02227,Loyal Customer,28,1,778.26,1,0.0,4,0
CUST02228,High Value Unhappy,87,2,1733.9,1,0.5,4,0
CUST02229,Loyal Customer,75,2,1770.82,0,0.0,9,1
CUST02230,Dormant,24,1,388.37,0,0.0,1,0
CUST02231,Discount Sensitive,68,1,611.42,0,0.0,10,0
CUST02232,Dormant,0,1,327.98,0,0.0,5,0
CUST02233,Dormant,94,1,515.82,0,0.0,4,0
CUST02234,At Risk,169,1,880.11,0,0.0,5,0
CUST02235,Discount Sensitive,52,1,221.66,0,0.0,1,0
CUST02236,At Risk,145,1,734.52,0,0.0,1,0
CUST02237,Loyal Customer,38,2,841.55,0,0.0,10,2
CUST02238,High Value Unhappy,57,6,3352.75,1,0.167,2,0
CUST02239,Dormant,45,1,576.85,0,0.0,5,0
CUST02240,Champion,19,1,2577.76,0,0.0,6,0
CUST02241,Loyal Customer,114,4,3532.06,0,0.0,0,0
CUST02242,Discount Sensitive,130,1,404.78,0,0.0,1,0
CUST02243,Loyal Customer,133,2,1888.92,0,0.0,7,0
CUST02244,Champion,5,3,1772.31,0,0.0,5,1
CUST02245,Loyal Customer,83,2,2156.53,0,0.0,7,1
CUST02246,Loyal Customer,153,3,2005.87,0,0.0,6,1
CUST02247,Dormant,55,1,533.22,0,0.0,0,0
CUST02248,Dormant,93,1,1245.24,0,0.0,2,0
